MEV_ID,Estrategia,Archivo_generado,Detector_ID,Contrato_economico,Min_legs_fuente,Max_legs_fuente,Hops_repo,Hops_busqueda,Fuentes_cubiertas_sin_recorte_de_hops,Operadores_primarios,Operadores_secundarios,Pesos,Compilacion_Rhai,Estado_integracion,Ecuacion_original,Referencia_fuente
MEV-04-018,Fee-on-transfer token arbitrage,generated/cartridges/strategies/mev_04_018_fee_on_transfer_token_arbitrage.rhai,P_PEG,redemption,2,8,"[2, 3, 4, 5, 6, 7]","[2, 3, 4, 5, 6, 7]",False,"[8, 15, 21]","[11, 13, 22]",UNCALIBRATED,NOT_RUN,STAGED_NOT_WIRED,"Compare executable market price with protocol mint/redeem conversion after fees and caps: Π=max(RedeemValue-MarketBuyCost, MarketSellProceeds-MintCost)-costs.","{""catalog"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!01_MEV_MATRIX_1_11!A103:AA103"", ""math"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!02_CARTRIDGE_MATH_MAP!A103:AB103"", ""master"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!07_MASTER_264x31!A3133:AJ3163""}"
MEV-04-019,Liquid-staking-token arbitrage,generated/cartridges/strategies/mev_04_019_liquid_staking_token_arbitrage.rhai,P_LST,redemption,2,8,"[2, 3, 4, 5, 6, 7]","[2, 3, 4, 5, 6, 7]",False,"[8, 13, 21]","[11, 22, 23]",UNCALIBRATED,NOT_RUN,STAGED_NOT_WIRED,"Π=RedemptionValue(exchange_rate,t)-MarketAcquisitionCost-queue/carry/fees; cross-LST uses a common underlying redemption unit.","{""catalog"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!01_MEV_MATRIX_1_11!A104:AA104"", ""math"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!02_CARTRIDGE_MATH_MAP!A104:AB104"", ""master"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!07_MASTER_264x31!A3164:AJ3194""}"
MEV-04-020,LST redemption arbitrage,generated/cartridges/strategies/mev_04_020_lst_redemption_arbitrage.rhai,P_LST,redemption,2,8,"[2, 3, 4, 5, 6, 7]","[2, 3, 4, 5, 6, 7]",False,"[8, 13, 21]","[11, 22, 23]",UNCALIBRATED,NOT_RUN,STAGED_NOT_WIRED,"Π=RedemptionValue(exchange_rate,t)-MarketAcquisitionCost-queue/carry/fees; cross-LST uses a common underlying redemption unit.","{""catalog"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!01_MEV_MATRIX_1_11!A105:AA105"", ""math"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!02_CARTRIDGE_MATH_MAP!A105:AB105"", ""master"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!07_MASTER_264x31!A3195:AJ3225""}"
MEV-04-021,Liquid-restaking-token arbitrage,generated/cartridges/strategies/mev_04_021_liquid_restaking_token_arbitrage.rhai,P_LST,redemption,2,8,"[2, 3, 4, 5, 6, 7]","[2, 3, 4, 5, 6, 7]",False,"[8, 13, 21]","[11, 22, 23]",UNCALIBRATED,NOT_RUN,STAGED_NOT_WIRED,"Π=RedemptionValue(exchange_rate,t)-MarketAcquisitionCost-queue/carry/fees; cross-LST uses a common underlying redemption unit.","{""catalog"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!01_MEV_MATRIX_1_11!A106:AA106"", ""math"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!02_CARTRIDGE_MATH_MAP!A106:AB106"", ""master"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!07_MASTER_264x31!A3226:AJ3256""}"
MEV-04-022,Cross-LST arbitrage,generated/cartridges/strategies/mev_04_022_cross_lst_arbitrage.rhai,P_LST,redemption,2,8,"[2, 3, 4, 5, 6, 7]","[2, 3, 4, 5, 6, 7]",False,"[8, 13, 21]","[11, 22, 23]",UNCALIBRATED,NOT_RUN,STAGED_NOT_WIRED,"Π=RedemptionValue(exchange_rate,t)-MarketAcquisitionCost-queue/carry/fees; cross-LST uses a common underlying redemption unit.","{""catalog"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!01_MEV_MATRIX_1_11!A107:AA107"", ""math"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!02_CARTRIDGE_MATH_MAP!A107:AB107"", ""master"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!07_MASTER_264x31!A3257:AJ3287""}"
MEV-04-023,Governance-wrapper arbitrage,generated/cartridges/strategies/mev_04_023_governance_wrapper_arbitrage.rhai,P_WRAP,redemption,2,8,"[2, 3, 4, 5, 6, 7]","[2, 3, 4, 5, 6, 7]",False,"[8, 13, 21]","[15, 22]",UNCALIBRATED,NOT_RUN,STAGED_NOT_WIRED,"Compare exact wrap→sell and buy→unwrap paths against wrapper conversion ratio, fees and delay. Opportunity iff closed economic value >0.","{""catalog"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!01_MEV_MATRIX_1_11!A108:AA108"", ""math"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!02_CARTRIDGE_MATH_MAP!A108:AB108"", ""master"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!07_MASTER_264x31!A3288:AJ3318""}"
MEV-04-024,Vote-escrow derivative arbitrage,generated/cartridges/strategies/mev_04_024_vote_escrow_derivative_arbitrage.rhai,P_YIELD,carry_projection,2,8,"[2, 3, 4, 5, 6, 7]","[2, 3, 4, 5, 6, 7]",False,"[8, 13, 21]","[15, 16, 22]",UNCALIBRATED,NOT_RUN,STAGED_NOT_WIRED,"Convert each claim to discount factor / implied yield for common underlying and maturity basis; detect executable curve violations after carry, fees and settlement delay.","{""catalog"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!01_MEV_MATRIX_1_11!A109:AA109"", ""math"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!02_CARTRIDGE_MATH_MAP!A109:AB109"", ""master"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!07_MASTER_264x31!A3319:AJ3349""}"
MEV-04-025,Tokenized-position arbitrage,generated/cartridges/strategies/mev_04_025_tokenized_position_arbitrage.rhai,P_NAV,redemption,2,8,"[2, 3, 4, 5, 6, 7]","[2, 3, 4, 5, 6, 7]",False,"[13, 19, 21]","[8, 11, 22]",UNCALIBRATED,NOT_RUN,STAGED_NOT_WIRED,"NAV from exact redeemable components; Π=RedeemValue(token)-MarketCost(token)-unwind/fees, or inverse mint-and-sell path.","{""catalog"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!01_MEV_MATRIX_1_11!A110:AA110"", ""math"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!02_CARTRIDGE_MATH_MAP!A110:AB110"", ""master"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!07_MASTER_264x31!A3350:AJ3380""}"
MEV-04-026,Principal-token arbitrage,generated/cartridges/strategies/mev_04_026_principal_token_arbitrage.rhai,P_PTYT,redemption,2,8,"[2, 3, 4, 5, 6, 7]","[2, 3, 4, 5, 6, 7]",False,"[13, 15, 21]","[8, 16, 22]",UNCALIBRATED,NOT_RUN,STAGED_NOT_WIRED,"Core parity: P_PT+P_YT≈P_underlying (same accounting asset, same maturity). Also implied APY from PT/YT exchange rate; evaluate mint/redeem + market legs net of fees.","{""catalog"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!01_MEV_MATRIX_1_11!A111:AA111"", ""math"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!02_CARTRIDGE_MATH_MAP!A111:AB111"", ""master"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!07_MASTER_264x31!A3381:AJ3411""}"
MEV-04-027,Yield-token arbitrage,generated/cartridges/strategies/mev_04_027_yield_token_arbitrage.rhai,P_PTYT,redemption,2,8,"[2, 3, 4, 5, 6, 7]","[2, 3, 4, 5, 6, 7]",False,"[13, 15, 21]","[8, 16, 22]",UNCALIBRATED,NOT_RUN,STAGED_NOT_WIRED,"Core parity: P_PT+P_YT≈P_underlying (same accounting asset, same maturity). Also implied APY from PT/YT exchange rate; evaluate mint/redeem + market legs net of fees.","{""catalog"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!01_MEV_MATRIX_1_11!A112:AA112"", ""math"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!02_CARTRIDGE_MATH_MAP!A112:AB112"", ""master"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!07_MASTER_264x31!A3412:AJ3442""}"
MEV-04-028,PT–YT parity arbitrage,generated/cartridges/strategies/mev_04_028_pt_yt_parity_arbitrage.rhai,P_PTYT,redemption,3,4,"[3, 4]","[3, 4]",True,"[13, 15, 21]","[8, 16, 22]",UNCALIBRATED,NOT_RUN,STAGED_NOT_WIRED,"Core parity: P_PT+P_YT≈P_underlying (same accounting asset, same maturity). Also implied APY from PT/YT exchange rate; evaluate mint/redeem + market legs net of fees.","{""catalog"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!01_MEV_MATRIX_1_11!A113:AA113"", ""math"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!02_CARTRIDGE_MATH_MAP!A113:AB113"", ""master"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!07_MASTER_264x31!A3443:AJ3473""}"
MEV-04-029,Cross-maturity yield arbitrage,generated/cartridges/strategies/mev_04_029_cross_maturity_yield_arbitrage.rhai,P_YIELD,carry_projection,2,8,"[2, 3, 4, 5, 6, 7]","[2, 3, 4, 5, 6, 7]",False,"[8, 13, 21]","[15, 16, 22]",UNCALIBRATED,NOT_RUN,STAGED_NOT_WIRED,"Convert each claim to discount factor / implied yield for common underlying and maturity basis; detect executable curve violations after carry, fees and settlement delay.","{""catalog"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!01_MEV_MATRIX_1_11!A114:AA114"", ""math"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!02_CARTRIDGE_MATH_MAP!A114:AB114"", ""master"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!07_MASTER_264x31!A3474:AJ3504""}"
MEV-04-030,Fixed-yield/floating-yield arbitrage,generated/cartridges/strategies/mev_04_030_fixed_yield_floating_yield_arbitrage.rhai,P_YIELD,carry_projection,2,8,"[2, 3, 4, 5, 6, 7]","[2, 3, 4, 5, 6, 7]",False,"[8, 13, 21]","[15, 16, 22]",UNCALIBRATED,NOT_RUN,STAGED_NOT_WIRED,"Convert each claim to discount factor / implied yield for common underlying and maturity basis; detect executable curve violations after carry, fees and settlement delay.","{""catalog"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!01_MEV_MATRIX_1_11!A115:AA115"", ""math"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!02_CARTRIDGE_MATH_MAP!A115:AB115"", ""master"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!07_MASTER_264x31!A3505:AJ3535""}"
MEV-04-031,Points/pre-token arbitrage,generated/cartridges/strategies/mev_04_031_points_pre_token_arbitrage.rhai,OBSERVE,observe_only,2,8,"[2, 3, 4, 5, 6, 7]","[2, 3, 4, 5, 6, 7]",False,"[10, 11]",[22],UNCALIBRATED,NOT_RUN,STAGED_NOT_WIRED,"No is_opportunity=true. Emit structured evidence only until a lawful, deterministic, executable settlement path and required public/authorized data are present.","{""catalog"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!01_MEV_MATRIX_1_11!A116:AA116"", ""math"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!02_CARTRIDGE_MATH_MAP!A116:AB116"", ""master"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!07_MASTER_264x31!A3536:AJ3566""}"
MEV-05-001,CEX–DEX spot arbitrage,generated/cartridges/strategies/mev_05_001_cex_dex_spot_arbitrage.rhai,C_CEXDEX,firm_pair,2,8,"[2, 3, 4, 5, 6, 7]","[2, 3, 4, 5, 6, 7]",False,"[8, 10, 21, 23]","[11, 13, 16, 22]",UNCALIBRATED,NOT_RUN,STAGED_NOT_WIRED,"Π(q)=CEX_bid_VWAP(q)-DEX_buy_exact(q)-CEX/DEX fees-transfer/hedge costs, or reverse direction. Require firm depth and settlement/inventory model.","{""catalog"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!01_MEV_MATRIX_1_11!A117:AA117"", ""math"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!02_CARTRIDGE_MATH_MAP!A117:AB117"", ""master"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!07_MASTER_264x31!A3567:AJ3597""}"
MEV-05-002,DEX–CEX spot arbitrage,generated/cartridges/strategies/mev_05_002_dex_cex_spot_arbitrage.rhai,C_CEXDEX,firm_pair,2,8,"[2, 3, 4, 5, 6, 7]","[2, 3, 4, 5, 6, 7]",False,"[8, 10, 21, 23]","[11, 13, 16, 22]",UNCALIBRATED,NOT_RUN,STAGED_NOT_WIRED,"Π(q)=CEX_bid_VWAP(q)-DEX_buy_exact(q)-CEX/DEX fees-transfer/hedge costs, or reverse direction. Require firm depth and settlement/inventory model.","{""catalog"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!01_MEV_MATRIX_1_11!A118:AA118"", ""math"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!02_CARTRIDGE_MATH_MAP!A118:AB118"", ""master"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!07_MASTER_264x31!A3598:AJ3628""}"
MEV-05-003,CEX–DEX triangular arbitrage,generated/cartridges/strategies/mev_05_003_cex_dex_triangular_arbitrage.rhai,C_CEXDEX,firm_pair,3,3,[3],[3],True,"[8, 10, 21, 23]","[11, 13, 16, 22]",UNCALIBRATED,NOT_RUN,STAGED_NOT_WIRED,"Π(q)=CEX_bid_VWAP(q)-DEX_buy_exact(q)-CEX/DEX fees-transfer/hedge costs, or reverse direction. Require firm depth and settlement/inventory model.","{""catalog"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!01_MEV_MATRIX_1_11!A119:AA119"", ""math"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!02_CARTRIDGE_MATH_MAP!A119:AB119"", ""master"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!07_MASTER_264x31!A3629:AJ3659""}"
MEV-05-004,CEX–multi-DEX arbitrage,generated/cartridges/strategies/mev_05_004_cex_multi_dex_arbitrage.rhai,C_CEXDEX,firm_pair,2,8,"[2, 3, 4, 5, 6, 7]","[2, 3, 4, 5, 6, 7]",False,"[8, 10, 21, 23]","[11, 13, 16, 22]",UNCALIBRATED,NOT_RUN,STAGED_NOT_WIRED,"Π(q)=CEX_bid_VWAP(q)-DEX_buy_exact(q)-CEX/DEX fees-transfer/hedge costs, or reverse direction. Require firm depth and settlement/inventory model.","{""catalog"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!01_MEV_MATRIX_1_11!A120:AA120"", ""math"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!02_CARTRIDGE_MATH_MAP!A120:AB120"", ""master"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!07_MASTER_264x31!A3660:AJ3690""}"
MEV-05-005,Multi-CEX–DEX arbitrage,generated/cartridges/strategies/mev_05_005_multi_cex_dex_arbitrage.rhai,C_CEXDEX,firm_pair,2,8,"[2, 3, 4, 5, 6, 7]","[2, 3, 4, 5, 6, 7]",False,"[8, 10, 21, 23]","[11, 13, 16, 22]",UNCALIBRATED,NOT_RUN,STAGED_NOT_WIRED,"Π(q)=CEX_bid_VWAP(q)-DEX_buy_exact(q)-CEX/DEX fees-transfer/hedge costs, or reverse direction. Require firm depth and settlement/inventory model.","{""catalog"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!01_MEV_MATRIX_1_11!A121:AA121"", ""math"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!02_CARTRIDGE_MATH_MAP!A121:AB121"", ""master"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!07_MASTER_264x31!A3691:AJ3721""}"
MEV-05-006,CEX order-book–AMM arbitrage,generated/cartridges/strategies/mev_05_006_cex_order_book_amm_arbitrage.rhai,C_CEXDEX,firm_pair,2,8,"[2, 3, 4, 5, 6, 7]","[2, 3, 4, 5, 6, 7]",False,"[8, 10, 21, 23]","[11, 13, 16, 22]",UNCALIBRATED,NOT_RUN,STAGED_NOT_WIRED,"Π(q)=CEX_bid_VWAP(q)-DEX_buy_exact(q)-CEX/DEX fees-transfer/hedge costs, or reverse direction. Require firm depth and settlement/inventory model.","{""catalog"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!01_MEV_MATRIX_1_11!A122:AA122"", ""math"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!02_CARTRIDGE_MATH_MAP!A122:AB122"", ""master"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!07_MASTER_264x31!A3722:AJ3752""}"
MEV-05-007,CEX futures–DEX spot arbitrage,generated/cartridges/strategies/mev_05_007_cex_futures_dex_spot_arbitrage.rhai,C_CEXDERIV,carry_projection,2,8,"[2, 3, 4, 5, 6, 7]","[2, 3, 4, 5, 6, 7]",False,"[8, 13, 21, 23]","[10, 11, 16, 22]",UNCALIBRATED,NOT_RUN,STAGED_NOT_WIRED,Hedged net basis/funding: Π=DerivativeLeg+SpotLeg+expected_funding-carry-fees-slippage-settlement risk.,"{""catalog"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!01_MEV_MATRIX_1_11!A123:AA123"", ""math"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!02_CARTRIDGE_MATH_MAP!A123:AB123"", ""master"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!07_MASTER_264x31!A3753:AJ3783""}"
MEV-05-008,CEX perpetual–DEX spot arbitrage,generated/cartridges/strategies/mev_05_008_cex_perpetual_dex_spot_arbitrage.rhai,C_CEXDERIV,carry_projection,2,8,"[2, 3, 4, 5, 6, 7]","[2, 3, 4, 5, 6, 7]",False,"[8, 13, 21, 23]","[10, 11, 16, 22]",UNCALIBRATED,NOT_RUN,STAGED_NOT_WIRED,Hedged net basis/funding: Π=DerivativeLeg+SpotLeg+expected_funding-carry-fees-slippage-settlement risk.,"{""catalog"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!01_MEV_MATRIX_1_11!A124:AA124"", ""math"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!02_CARTRIDGE_MATH_MAP!A124:AB124"", ""master"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!07_MASTER_264x31!A3784:AJ3814""}"
MEV-05-009,CEX price-lead latency arbitrage,generated/cartridges/strategies/mev_05_009_cex_price_lead_latency_arbitrage.rhai,E_LATENCY,post_state_route,2,8,"[2, 3, 4, 5, 6, 7]","[2, 3, 4, 5, 6, 7]",False,"[8, 10, 11, 23]","[13, 16, 22]",UNCALIBRATED,NOT_RUN,STAGED_NOT_WIRED,Trigger z=(p_fast-p_slow)/σ only identifies divergence; opportunity requires a firm executable quote/route and Π_net>0 before stale side updates.,"{""catalog"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!01_MEV_MATRIX_1_11!A125:AA125"", ""math"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!02_CARTRIDGE_MATH_MAP!A125:AB125"", ""master"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!07_MASTER_264x31!A3815:AJ3845""}"
MEV-05-010,DEX price-lead arbitrage,generated/cartridges/strategies/mev_05_010_dex_price_lead_arbitrage.rhai,E_LATENCY,post_state_route,2,8,"[2, 3, 4, 5, 6, 7]","[2, 3, 4, 5, 6, 7]",False,"[8, 10, 11, 23]","[13, 16, 22]",UNCALIBRATED,NOT_RUN,STAGED_NOT_WIRED,Trigger z=(p_fast-p_slow)/σ only identifies divergence; opportunity requires a firm executable quote/route and Π_net>0 before stale side updates.,"{""catalog"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!01_MEV_MATRIX_1_11!A126:AA126"", ""math"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!02_CARTRIDGE_MATH_MAP!A126:AB126"", ""master"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!07_MASTER_264x31!A3846:AJ3876""}"
MEV-05-011,OTC–DEX arbitrage,generated/cartridges/strategies/mev_05_011_otc_dex_arbitrage.rhai,C_CEXDEX,firm_pair,2,8,"[2, 3, 4, 5, 6, 7]","[2, 3, 4, 5, 6, 7]",False,"[8, 10, 21, 23]","[11, 13, 16, 22]",UNCALIBRATED,NOT_RUN,STAGED_NOT_WIRED,"Π(q)=CEX_bid_VWAP(q)-DEX_buy_exact(q)-CEX/DEX fees-transfer/hedge costs, or reverse direction. Require firm depth and settlement/inventory model.","{""catalog"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!01_MEV_MATRIX_1_11!A127:AA127"", ""math"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!02_CARTRIDGE_MATH_MAP!A127:AB127"", ""master"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!07_MASTER_264x31!A3877:AJ3907""}"
MEV-05-012,Market-maker inventory–DEX arbitrage,generated/cartridges/strategies/mev_05_012_market_maker_inventory_dex_arbitrage.rhai,C_CEXDEX,firm_pair,2,8,"[2, 3, 4, 5, 6, 7]","[2, 3, 4, 5, 6, 7]",False,"[8, 10, 21, 23]","[11, 13, 16, 22]",UNCALIBRATED,NOT_RUN,STAGED_NOT_WIRED,"Π(q)=CEX_bid_VWAP(q)-DEX_buy_exact(q)-CEX/DEX fees-transfer/hedge costs, or reverse direction. Require firm depth and settlement/inventory model.","{""catalog"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!01_MEV_MATRIX_1_11!A128:AA128"", ""math"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!02_CARTRIDGE_MATH_MAP!A128:AB128"", ""master"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!07_MASTER_264x31!A3908:AJ3938""}"
MEV-05-013,Cross-custodian arbitrage,generated/cartridges/strategies/mev_05_013_cross_custodian_arbitrage.rhai,C_CEXDEX,firm_pair,2,8,"[2, 3, 4, 5, 6, 7]","[2, 3, 4, 5, 6, 7]",False,"[8, 10, 21, 23]","[11, 13, 16, 22]",UNCALIBRATED,NOT_RUN,STAGED_NOT_WIRED,"Π(q)=CEX_bid_VWAP(q)-DEX_buy_exact(q)-CEX/DEX fees-transfer/hedge costs, or reverse direction. Require firm depth and settlement/inventory model.","{""catalog"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!01_MEV_MATRIX_1_11!A129:AA129"", ""math"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!02_CARTRIDGE_MATH_MAP!A129:AB129"", ""master"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!07_MASTER_264x31!A3939:AJ3969""}"
MEV-05-014,Fiat–stablecoin–DEX arbitrage,generated/cartridges/strategies/mev_05_014_fiat_stablecoin_dex_arbitrage.rhai,C_CEXDEX,firm_pair,2,8,"[2, 3, 4, 5, 6, 7]","[2, 3, 4, 5, 6, 7]",False,"[8, 10, 21, 23]","[11, 13, 16, 22]",UNCALIBRATED,NOT_RUN,STAGED_NOT_WIRED,"Π(q)=CEX_bid_VWAP(q)-DEX_buy_exact(q)-CEX/DEX fees-transfer/hedge costs, or reverse direction. Require firm depth and settlement/inventory model.","{""catalog"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!01_MEV_MATRIX_1_11!A130:AA130"", ""math"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!02_CARTRIDGE_MATH_MAP!A130:AB130"", ""master"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!07_MASTER_264x31!A3970:AJ4000""}"
MEV-06-001,L1–L1 arbitrage,generated/cartridges/strategies/mev_06_001_l1_l1_arbitrage.rhai,X_PREPOS,cross_domain,2,16,"[2, 3, 4, 5, 6, 7]","[2, 3, 4, 5, 6, 7]",False,"[6, 7, 16, 23]","[8, 11, 22, 27]",UNCALIBRATED,NOT_RUN,STAGED_NOT_WIRED,No atomic bridge assumption: aggregate independently executable legs using inventory on both domains. Π=Σ proceeds-Σ costs-carry/finality/hedge costs.,"{""catalog"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!01_MEV_MATRIX_1_11!A131:AA131"", ""math"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!02_CARTRIDGE_MATH_MAP!A131:AB131"", ""master"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!07_MASTER_264x31!A4001:AJ4031""}"
MEV-06-002,L1–L2 arbitrage,generated/cartridges/strategies/mev_06_002_l1_l2_arbitrage.rhai,X_PREPOS,cross_domain,2,16,"[2, 3, 4, 5, 6, 7]","[2, 3, 4, 5, 6, 7]",False,"[6, 7, 16, 23]","[8, 11, 22, 27]",UNCALIBRATED,NOT_RUN,STAGED_NOT_WIRED,No atomic bridge assumption: aggregate independently executable legs using inventory on both domains. Π=Σ proceeds-Σ costs-carry/finality/hedge costs.,"{""catalog"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!01_MEV_MATRIX_1_11!A132:AA132"", ""math"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!02_CARTRIDGE_MATH_MAP!A132:AB132"", ""master"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!07_MASTER_264x31!A4032:AJ4062""}"
MEV-06-003,L2–L1 arbitrage,generated/cartridges/strategies/mev_06_003_l2_l1_arbitrage.rhai,X_PREPOS,cross_domain,2,16,"[2, 3, 4, 5, 6, 7]","[2, 3, 4, 5, 6, 7]",False,"[6, 7, 16, 23]","[8, 11, 22, 27]",UNCALIBRATED,NOT_RUN,STAGED_NOT_WIRED,No atomic bridge assumption: aggregate independently executable legs using inventory on both domains. Π=Σ proceeds-Σ costs-carry/finality/hedge costs.,"{""catalog"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!01_MEV_MATRIX_1_11!A133:AA133"", ""math"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!02_CARTRIDGE_MATH_MAP!A133:AB133"", ""master"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!07_MASTER_264x31!A4063:AJ4093""}"
MEV-06-004,L2–L2 cross-rollup arbitrage,generated/cartridges/strategies/mev_06_004_l2_l2_cross_rollup_arbitrage.rhai,X_PREPOS,cross_domain,2,16,"[2, 3, 4, 5, 6, 7]","[2, 3, 4, 5, 6, 7]",False,"[6, 7, 16, 23]","[8, 11, 22, 27]",UNCALIBRATED,NOT_RUN,STAGED_NOT_WIRED,No atomic bridge assumption: aggregate independently executable legs using inventory on both domains. Π=Σ proceeds-Σ costs-carry/finality/hedge costs.,"{""catalog"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!01_MEV_MATRIX_1_11!A134:AA134"", ""math"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!02_CARTRIDGE_MATH_MAP!A134:AB134"", ""master"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!07_MASTER_264x31!A4094:AJ4124""}"
